Perfect_Match	Left_Match	Right_Match	Target_Year	Target_Month	Target_Day	Target	Target_Page	Source_Year	Source_Month	Source_Day	Source	Source_Page
212	353	360	1806	4	2	TheAberdeenJournal	1	1806	3	12	TheAberdeenJournal	4
682	1078	1061	1806	4	2	TheAberdeenJournal	1	1806	3	19	TheAberdeenJournal	1
621	887	879	1806	4	2	TheAberdeenJournal	1	1806	3	26	TheAberdeenJournal	1
468	775	790	1806	4	2	TheAberdeenJournal	1	1806	3	26	TheAberdeenJournal	4
230	355	358	1806	4	2	TheAberdeenJournal	2	1806	2	5	TheAberdeenJournal	1
221	342	358	1806	4	2	TheAberdeenJournal	2	1806	2	15	CaledonianMercury	4
350	522	514	1806	4	2	TheAberdeenJournal	2	1806	2	22	CaledonianMercury	4
291	438	446	1806	4	2	TheAberdeenJournal	2	1806	2	26	TheAberdeenJournal	4
377	546	545	1806	4	2	TheAberdeenJournal	2	1806	3	1	CaledonianMercury	4
272	455	458	1806	4	2	TheAberdeenJournal	2	1806	3	5	TheAberdeenJournal	1
275	412	409	1806	4	2	TheAberdeenJournal	2	1806	3	10	CaledonianMercury	4
211	354	364	1806	4	2	TheAberdeenJournal	2	1806	3	12	TheAberdeenJournal	1
339	492	518	1806	4	2	TheAberdeenJournal	2	1806	3	15	CaledonianMercury	4
515	761	762	1806	4	2	TheAberdeenJournal	2	1806	3	19	TheAberdeenJournal	2
294	479	465	1806	4	2	TheAberdeenJournal	2	1806	3	25	TheMorningChronicle	2
214	381	386	1806	4	2	TheAberdeenJournal	2	1806	3	26	TheAberdeenJournal	1
374	509	518	1806	4	2	TheAberdeenJournal	2	1806	3	26	TheAberdeenJournal	2
924	1322	1330	1806	4	2	TheAberdeenJournal	2	1806	3	27	CaledonianMercury	2
241	396	391	1806	4	2	TheAberdeenJournal	2	1806	3	27	Trewman'sExeterFlyingPost	2
472	808	802	1806	4	2	TheAberdeenJournal	2	1806	3	27	Trewman'sExeterFlyingPost	4
583	958	949	1806	4	2	TheAberdeenJournal	2	1806	3	29	Jackson'sOxfordJournal	1
822	1326	1300	1806	4	2	TheAberdeenJournal	2	1806	3	29	TheNewcastleCourantetc	2
336	588	565	1806	4	2	TheAberdeenJournal	2	1806	3	31	HampshireTelegraphandSussexChronicleetc	4
203	285	285	1806	4	2	TheAberdeenJournal	3	1806	3	27	CaledonianMercury	2
336	519	509	1806	4	3	CaledonianMercury	1	1806	3	20	CaledonianMercury	1
269	422	411	1806	4	3	CaledonianMercury	1	1806	3	27	CaledonianMercury	1
206	284	284	1806	4	3	CaledonianMercury	4	1806	1	23	CaledonianMercury	4
265	370	365	1806	4	3	CaledonianMercury	4	1806	1	25	CaledonianMercury	4
229	326	330	1806	4	3	CaledonianMercury	4	1806	1	27	CaledonianMercury	4
336	515	521	1806	4	3	CaledonianMercury	4	1806	1	30	CaledonianMercury	4
215	356	347	1806	4	3	CaledonianMercury	4	1806	2	1	CaledonianMercury	4
531	723	696	1806	4	3	CaledonianMercury	4	1806	2	6	CaledonianMercury	4
288	424	413	1806	4	3	CaledonianMercury	4	1806	2	8	CaledonianMercury	4
346	507	509	1806	4	3	CaledonianMercury	4	1806	2	13	CaledonianMercury	4
234	337	320	1806	4	3	CaledonianMercury	4	1806	2	15	CaledonianMercury	4
308	430	417	1806	4	3	CaledonianMercury	4	1806	2	20	CaledonianMercury	1
294	444	420	1806	4	3	CaledonianMercury	4	1806	2	20	CaledonianMercury	4
202	295	278	1806	4	3	CaledonianMercury	4	1806	2	27	CaledonianMercury	1
572	896	888	1806	4	3	CaledonianMercury	4	1806	2	27	CaledonianMercury	4
332	511	519	1806	4	3	CaledonianMercury	4	1806	3	6	CaledonianMercury	4
270	400	420	1806	4	3	CaledonianMercury	4	1806	3	8	CaledonianMercury	4
294	458	451	1806	4	3	CaledonianMercury	4	1806	3	13	CaledonianMercury	3
777	1125	1106	1806	4	3	CaledonianMercury	4	1806	3	13	CaledonianMercury	4
362	571	594	1806	4	3	CaledonianMercury	4	1806	3	15	CaledonianMercury	4
529	732	754	1806	4	3	CaledonianMercury	4	1806	3	17	CaledonianMercury	4
1120	1756	1703	1806	4	3	CaledonianMercury	4	1806	3	20	CaledonianMercury	4
977	1524	1490	1806	4	3	CaledonianMercury	4	1806	3	22	CaledonianMercury	4
961	1529	1495	1806	4	3	CaledonianMercury	4	1806	3	27	CaledonianMercury	4
1037	1443	1446	1806	4	3	CaledonianMercury	4	1806	3	29	CaledonianMercury	4
280	388	368	1806	4	3	CaledonianMercury	4	1806	3	31	CaledonianMercury	1
282	369	377	1806	4	3	CaledonianMercury	4	1806	3	31	CaledonianMercury	3
860	1205	1220	1806	4	3	CaledonianMercury	4	1806	3	31	CaledonianMercury	4
254	439	426	1806	4	3	TheDerbyMercury	1	1806	1	2	TheDerbyMercury	4
209	353	340	1806	4	3	TheDerbyMercury	1	1806	1	4	Jackson'sOxfordJournal	1
206	320	305	1806	4	3	TheDerbyMercury	1	1806	3	29	Jackson'sOxfordJournal	4
300	495	470	1806	4	3	TheDerbyMercury	4	1806	1	30	TheDerbyMercury	4
271	450	452	1806	4	3	TheDerbyMercury	4	1806	2	13	TheDerbyMercury	4
203	356	352	1806	4	3	TheMorningChronicle	4	1806	3	27	TheMorningChronicle	4
205	351	351	1806	4	3	TheMorningChronicle	4	1806	3	28	TheMorningChronicle	4
298	495	516	1806	4	3	TheMorningChronicle	4	1806	3	31	TheMorningChronicle	3
214	336	325	1806	4	3	Trewman'sExeterFlyingPost	1	1806	3	22	Jackson'sOxfordJournal	2
211	308	312	1806	4	3	Trewman'sExeterFlyingPost	1	1806	3	27	Trewman'sExeterFlyingPost	1
380	578	575	1806	4	3	Trewman'sExeterFlyingPost	1	1806	3	27	Trewman'sExeterFlyingPost	2
316	468	452	1806	4	3	Trewman'sExeterFlyingPost	1	1806	3	29	Jackson'sOxfordJournal	4
255	385	402	1806	4	3	Trewman'sExeterFlyingPost	2	1806	3	20	Trewman'sExeterFlyingPost	2
394	596	630	1806	4	3	Trewman'sExeterFlyingPost	2	1806	3	27	Trewman'sExeterFlyingPost	1
238	410	422	1806	4	3	Trewman'sExeterFlyingPost	3	1806	1	2	TheDerbyMercury	4
230	322	320	1806	4	3	Trewman'sExeterFlyingPost	3	1806	1	2	Trewman'sExeterFlyingPost	2
312	483	494	1806	4	3	Trewman'sExeterFlyingPost	3	1806	1	9	TheDerbyMercury	4
340	503	502	1806	4	3	Trewman'sExeterFlyingPost	3	1806	1	9	Trewman'sExeterFlyingPost	2
339	559	547	1806	4	3	Trewman'sExeterFlyingPost	3	1806	1	23	Trewman'sExeterFlyingPost	2
349	497	495	1806	4	3	Trewman'sExeterFlyingPost	3	1806	1	23	Trewman'sExeterFlyingPost	3
230	356	353	1806	4	3	Trewman'sExeterFlyingPost	3	1806	1	30	Trewman'sExeterFlyingPost	2
221	324	321	1806	4	3	Trewman'sExeterFlyingPost	3	1806	2	6	TheDerbyMercury	4
233	383	382	1806	4	3	Trewman'sExeterFlyingPost	3	1806	2	6	Trewman'sExeterFlyingPost	2
467	715	723	1806	4	3	Trewman'sExeterFlyingPost	3	1806	2	6	Trewman'sExeterFlyingPost	3
216	303	302	1806	4	3	Trewman'sExeterFlyingPost	3	1806	2	13	Trewman'sExeterFlyingPost	2
500	749	744	1806	4	3	Trewman'sExeterFlyingPost	3	1806	2	20	Trewman'sExeterFlyingPost	3
520	776	780	1806	4	3	Trewman'sExeterFlyingPost	3	1806	2	27	Trewman'sExeterFlyingPost	3
828	1240	1220	1806	4	3	Trewman'sExeterFlyingPost	3	1806	3	6	Trewman'sExeterFlyingPost	3
556	795	784	1806	4	3	Trewman'sExeterFlyingPost	3	1806	3	13	Trewman'sExeterFlyingPost	3
203	326	328	1806	4	3	Trewman'sExeterFlyingPost	3	1806	3	20	Trewman'sExeterFlyingPost	2
800	1130	1140	1806	4	3	Trewman'sExeterFlyingPost	3	1806	3	20	Trewman'sExeterFlyingPost	3
212	346	354	1806	4	3	Trewman'sExeterFlyingPost	3	1806	3	22	Jackson'sOxfordJournal	1
224	337	341	1806	4	3	Trewman'sExeterFlyingPost	3	1806	3	27	Trewman'sExeterFlyingPost	1
231	353	364	1806	4	3	Trewman'sExeterFlyingPost	3	1806	3	27	Trewman'sExeterFlyingPost	2
650	999	993	1806	4	3	Trewman'sExeterFlyingPost	3	1806	3	27	Trewman'sExeterFlyingPost	3
278	407	411	1806	4	3	Trewman'sExeterFlyingPost	3	1806	3	29	Jackson'sOxfordJournal	4
247	402	400	1806	4	3	Trewman'sExeterFlyingPost	3	1806	3	29	TheIpswichJournal	4
223	345	335	1806	4	3	Trewman'sExeterFlyingPost	4	1806	3	31	CaledonianMercury	2
520	725	703	1806	4	5	CaledonianMercury	1	1806	3	29	CaledonianMercury	1
207	289	281	1806	4	5	CaledonianMercury	1	1806	3	29	CaledonianMercury	3
252	342	338	1806	4	5	CaledonianMercury	1	1806	3	31	CaledonianMercury	1
717	1055	1049	1806	4	5	CaledonianMercury	1	1806	4	3	CaledonianMercury	1
401	598	594	1806	4	5	CaledonianMercury	2	1806	4	2	TheMorningChronicle	2
209	284	296	1806	4	5	CaledonianMercury	3	1806	3	15	CaledonianMercury	4
227	308	296	1806	4	5	CaledonianMercury	3	1806	3	27	CaledonianMercury	3
201	255	262	1806	4	5	CaledonianMercury	4	1806	1	27	CaledonianMercury	4
230	318	330	1806	4	5	CaledonianMercury	4	1806	1	30	CaledonianMercury	4
221	322	312	1806	4	5	CaledonianMercury	4	1806	2	6	CaledonianMercury	4
222	327	327	1806	4	5	CaledonianMercury	4	1806	2	8	CaledonianMercury	4
315	457	448	1806	4	5	CaledonianMercury	4	1806	2	15	CaledonianMercury	4
313	475	469	1806	4	5	CaledonianMercury	4	1806	2	22	CaledonianMercury	4
260	382	376	1806	4	5	CaledonianMercury	4	1806	3	1	CaledonianMercury	4
202	297	291	1806	4	5	CaledonianMercury	4	1806	3	10	CaledonianMercury	4
218	286	294	1806	4	5	CaledonianMercury	4	1806	3	13	CaledonianMercury	3
281	403	402	1806	4	5	CaledonianMercury	4	1806	3	13	CaledonianMercury	4
690	972	955	1806	4	5	CaledonianMercury	4	1806	3	15	CaledonianMercury	4
406	567	576	1806	4	5	CaledonianMercury	4	1806	3	17	CaledonianMercury	4
814	1145	1095	1806	4	5	CaledonianMercury	4	1806	3	20	CaledonianMercury	4
1019	1468	1413	1806	4	5	CaledonianMercury	4	1806	3	22	CaledonianMercury	4
283	489	479	1806	4	5	CaledonianMercury	4	1806	3	24	CaledonianMercury	4
612	951	962	1806	4	5	CaledonianMercury	4	1806	3	27	CaledonianMercury	4
239	312	298	1806	4	5	CaledonianMercury	4	1806	3	29	CaledonianMercury	3
1186	1645	1619	1806	4	5	CaledonianMercury	4	1806	3	29	CaledonianMercury	4
862	1159	1169	1806	4	5	CaledonianMercury	4	1806	3	31	CaledonianMercury	4
869	1263	1275	1806	4	5	CaledonianMercury	4	1806	4	3	CaledonianMercury	4
336	541	533	1806	4	5	Jackson'sOxfordJournal	1	1806	1	4	Jackson'sOxfordJournal	1
303	457	457	1806	4	5	Jackson'sOxfordJournal	1	1806	1	11	Jackson'sOxfordJournal	1
255	385	382	1806	4	5	Jackson'sOxfordJournal	1	1806	3	8	Jackson'sOxfordJournal	1
284	390	383	1806	4	5	Jackson'sOxfordJournal	1	1806	3	22	Jackson'sOxfordJournal	2
321	489	487	1806	4	5	Jackson'sOxfordJournal	1	1806	3	22	Jackson'sOxfordJournal	3
651	1014	1037	1806	4	5	Jackson'sOxfordJournal	1	1806	3	29	Jackson'sOxfordJournal	1
300	461	452	1806	4	5	Jackson'sOxfordJournal	1	1806	3	29	Jackson'sOxfordJournal	2
416	658	655	1806	4	5	Jackson'sOxfordJournal	1	1806	3	29	Jackson'sOxfordJournal	3
261	379	376	1806	4	5	Jackson'sOxfordJournal	2	1806	3	29	Jackson'sOxfordJournal	2
208	305	298	1806	4	5	Jackson'sOxfordJournal	2	1806	3	29	Jackson'sOxfordJournal	3
234	355	352	1806	4	5	Jackson'sOxfordJournal	2	1806	4	2	TheMorningChronicle	2
511	653	656	1806	4	5	Jackson'sOxfordJournal	2	1806	4	5	CaledonianMercury	2
345	441	453	1806	4	5	Jackson'sOxfordJournal	2	1806	4	5	CaledonianMercury	3
291	417	436	1806	4	5	Jackson'sOxfordJournal	3	1806	1	4	Jackson'sOxfordJournal	3
241	304	311	1806	4	5	Jackson'sOxfordJournal	3	1806	1	11	Jackson'sOxfordJournal	2
266	375	370	1806	4	5	Jackson'sOxfordJournal	3	1806	1	11	Jackson'sOxfordJournal	3
367	522	524	1806	4	5	Jackson'sOxfordJournal	3	1806	1	25	Jackson'sOxfordJournal	3
334	442	444	1806	4	5	Jackson'sOxfordJournal	3	1806	2	1	Jackson'sOxfordJournal	3
443	587	581	1806	4	5	Jackson'sOxfordJournal	3	1806	2	8	Jackson'sOxfordJournal	3
399	535	546	1806	4	5	Jackson'sOxfordJournal	3	1806	2	15	Jackson'sOxfordJournal	3
385	561	551	1806	4	5	Jackson'sOxfordJournal	3	1806	2	22	Jackson'sOxfordJournal	3
485	615	627	1806	4	5	Jackson'sOxfordJournal	3	1806	3	1	Jackson'sOxfordJournal	3
414	560	568	1806	4	5	Jackson'sOxfordJournal	3	1806	3	8	Jackson'sOxfordJournal	3
280	402	407	1806	4	5	Jackson'sOxfordJournal	3	1806	3	15	Jackson'sOxfordJournal	2
334	482	479	1806	4	5	Jackson'sOxfordJournal	3	1806	3	15	Jackson'sOxfordJournal	3
340	450	450	1806	4	5	Jackson'sOxfordJournal	3	1806	3	22	Jackson'sOxfordJournal	1
879	1143	1131	1806	4	5	Jackson'sOxfordJournal	3	1806	3	22	Jackson'sOxfordJournal	3
595	729	720	1806	4	5	Jackson'sOxfordJournal	3	1806	3	29	Jackson'sOxfordJournal	2
1331	1856	1825	1806	4	5	Jackson'sOxfordJournal	3	1806	3	29	Jackson'sOxfordJournal	3
312	527	517	1806	4	5	Jackson'sOxfordJournal	4	1806	3	1	Jackson'sOxfordJournal	4
279	421	426	1806	4	5	Jackson'sOxfordJournal	4	1806	3	20	Trewman'sExeterFlyingPost	3
288	390	385	1806	4	5	Jackson'sOxfordJournal	4	1806	3	22	Jackson'sOxfordJournal	4
268	380	372	1806	4	5	Jackson'sOxfordJournal	4	1806	3	29	Jackson'sOxfordJournal	2
244	389	381	1806	4	5	Jackson'sOxfordJournal	4	1806	4	3	Trewman'sExeterFlyingPost	1
210	333	324	1806	4	5	Jackson'sOxfordJournal	4	1806	4	3	Trewman'sExeterFlyingPost	3
226	338	333	1806	4	5	TheIpswichJournal	1	1806	1	4	TheIpswichJournal	1
314	464	454	1806	4	5	TheIpswichJournal	1	1806	3	29	TheIpswichJournal	1
1239	1869	1811	1806	4	5	TheIpswichJournal	1	1806	3	29	TheIpswichJournal	3
225	384	376	1806	4	5	TheIpswichJournal	4	1806	3	15	TheIpswichJournal	4
260	406	430	1806	4	5	TheIpswichJournal	4	1806	3	22	TheIpswichJournal	3
280	468	462	1806	4	5	TheIpswichJournal	4	1806	3	22	TheIpswichJournal	4
245	357	369	1806	4	5	TheIpswichJournal	4	1806	3	29	TheIpswichJournal	3
240	374	355	1806	4	5	TheIpswichJournal	4	1806	3	29	TheIpswichJournal	4
206	353	345	1806	4	5	TheMorningChronicle	4	1806	4	3	TheMorningChronicle	4
328	493	512	1806	4	5	TheNewcastleCourantetc	2	1806	4	3	CaledonianMercury	2
210	361	370	1806	4	5	TheNewcastleCourantetc	2	1806	4	5	Jackson'sOxfordJournal	4
241	437	435	1806	4	5	TheNewcastleCourantetc	3	1806	3	1	TheNewcastleCourantetc	3
217	351	360	1806	4	5	TheNewcastleCourantetc	3	1806	3	8	TheNewcastleCourantetc	1
291	451	460	1806	4	5	TheNewcastleCourantetc	3	1806	3	8	TheNewcastleCourantetc	3
368	620	630	1806	4	5	TheNewcastleCourantetc	3	1806	3	15	TheNewcastleCourantetc	3
370	605	631	1806	4	5	TheNewcastleCourantetc	3	1806	3	29	TheNewcastleCourantetc	3
253	336	345	1806	4	7	CaledonianMercury	1	1806	1	27	CaledonianMercury	4
205	305	297	1806	4	7	CaledonianMercury	1	1806	2	3	CaledonianMercury	1
232	330	318	1806	4	7	CaledonianMercury	1	1806	2	17	CaledonianMercury	1
239	308	306	1806	4	7	CaledonianMercury	1	1806	3	13	CaledonianMercury	4
231	335	333	1806	4	7	CaledonianMercury	1	1806	3	15	CaledonianMercury	4
397	524	525	1806	4	7	CaledonianMercury	1	1806	3	17	CaledonianMercury	1
265	394	388	1806	4	7	CaledonianMercury	1	1806	3	27	CaledonianMercury	4
244	326	319	1806	4	7	CaledonianMercury	1	1806	3	29	CaledonianMercury	1
349	449	449	1806	4	7	CaledonianMercury	1	1806	3	29	CaledonianMercury	3
622	804	772	1806	4	7	CaledonianMercury	1	1806	3	31	CaledonianMercury	1
264	374	382	1806	4	7	CaledonianMercury	1	1806	3	31	CaledonianMercury	4
428	616	616	1806	4	7	CaledonianMercury	1	1806	4	3	CaledonianMercury	1
351	482	488	1806	4	7	CaledonianMercury	1	1806	4	3	CaledonianMercury	4
1011	1291	1290	1806	4	7	CaledonianMercury	1	1806	4	5	CaledonianMercury	1
281	389	385	1806	4	7	CaledonianMercury	1	1806	4	5	CaledonianMercury	3
217	311	303	1806	4	7	CaledonianMercury	1	1806	4	5	CaledonianMercury	4
394	577	559	1806	4	7	CaledonianMercury	4	1806	3	10	CaledonianMercury	4
302	436	439	1806	4	7	CaledonianMercury	4	1806	3	13	CaledonianMercury	4
537	773	800	1806	4	7	CaledonianMercury	4	1806	3	15	CaledonianMercury	4
664	918	967	1806	4	7	CaledonianMercury	4	1806	3	17	CaledonianMercury	4
464	662	668	1806	4	7	CaledonianMercury	4	1806	3	20	CaledonianMercury	4
434	629	621	1806	4	7	CaledonianMercury	4	1806	3	22	CaledonianMercury	4
459	773	770	1806	4	7	CaledonianMercury	4	1806	3	24	CaledonianMercury	4
310	482	492	1806	4	7	CaledonianMercury	4	1806	3	27	CaledonianMercury	4
675	893	912	1806	4	7	CaledonianMercury	4	1806	3	29	CaledonianMercury	4
876	1237	1261	1806	4	7	CaledonianMercury	4	1806	3	31	CaledonianMercury	4
512	784	790	1806	4	7	CaledonianMercury	4	1806	4	3	CaledonianMercury	4
420	599	621	1806	4	7	CaledonianMercury	4	1806	4	5	CaledonianMercury	4
421	688	688	1806	4	7	HampshireTelegraphandSussexChronicleetc	1	1806	3	31	HampshireTelegraphandSussexChronicleetc	1
558	936	928	1806	4	7	HampshireTelegraphandSussexChronicleetc	1	1806	3	31	HampshireTelegraphandSussexChronicleetc	2
207	342	357	1806	4	7	HampshireTelegraphandSussexChronicleetc	2	1806	4	4	TheMorningChronicle	1
205	309	317	1806	4	7	HampshireTelegraphandSussexChronicleetc	4	1806	2	20	Trewman'sExeterFlyingPost	3
251	398	395	1806	4	7	HampshireTelegraphandSussexChronicleetc	4	1806	3	27	Trewman'sExeterFlyingPost	3
326	535	515	1806	4	7	HampshireTelegraphandSussexChronicleetc	4	1806	4	2	TheMorningChronicle	2
655	908	912	1806	4	7	HampshireTelegraphandSussexChronicleetc	4	1806	4	5	CaledonianMercury	2
481	675	667	1806	4	7	HampshireTelegraphandSussexChronicleetc	4	1806	4	5	Jackson'sOxfordJournal	2
226	308	310	1806	4	9	TheAberdeenJournal	1	1806	2	26	TheAberdeenJournal	2
218	304	300	1806	4	9	TheAberdeenJournal	1	1806	3	12	TheAberdeenJournal	1
338	481	486	1806	4	9	TheAberdeenJournal	1	1806	3	19	TheAberdeenJournal	1
369	540	550	1806	4	9	TheAberdeenJournal	1	1806	3	26	TheAberdeenJournal	1
231	367	377	1806	4	9	TheAberdeenJournal	1	1806	3	26	TheAberdeenJournal	4
500	756	762	1806	4	9	TheAberdeenJournal	1	1806	4	2	TheAberdeenJournal	1
993	1477	1536	1806	4	9	TheAberdeenJournal	1	1806	4	2	TheAberdeenJournal	4
204	280	293	1806	4	9	TheAberdeenJournal	2	1806	1	8	TheAberdeenJournal	2
233	311	311	1806	4	9	TheAberdeenJournal	2	1806	2	5	TheAberdeenJournal	1
208	316	332	1806	4	9	TheAberdeenJournal	2	1806	2	15	CaledonianMercury	4
251	393	383	1806	4	9	TheAberdeenJournal	2	1806	2	22	CaledonianMercury	4
262	411	410	1806	4	9	TheAberdeenJournal	2	1806	2	26	TheAberdeenJournal	4
232	350	337	1806	4	9	TheAberdeenJournal	2	1806	3	1	CaledonianMercury	4
253	392	378	1806	4	9	TheAberdeenJournal	2	1806	3	10	CaledonianMercury	4
346	511	509	1806	4	9	TheAberdeenJournal	2	1806	3	19	TheAberdeenJournal	2
230	349	336	1806	4	9	TheAberdeenJournal	2	1806	3	26	TheAberdeenJournal	1
696	1004	1013	1806	4	9	TheAberdeenJournal	2	1806	3	26	TheAberdeenJournal	2
244	421	404	1806	4	9	TheAberdeenJournal	2	1806	3	26	TheAberdeenJournal	3
201	270	278	1806	4	9	TheAberdeenJournal	2	1806	3	26	TheAberdeenJournal	4
910	1305	1319	1806	4	9	TheAberdeenJournal	2	1806	3	29	CaledonianMercury	4
266	431	422	1806	4	9	TheAberdeenJournal	2	1806	4	2	TheAberdeenJournal	1
702	1069	1047	1806	4	9	TheAberdeenJournal	2	1806	4	2	TheAberdeenJournal	2
278	401	400	1806	4	9	TheAberdeenJournal	2	1806	4	3	CaledonianMercury	3
235	317	310	1806	4	9	TheAberdeenJournal	2	1806	4	5	TheNewcastleCourantetc	4
400	583	591	1806	4	9	TheAberdeenJournal	3	1806	4	3	CaledonianMercury	3
227	330	334	1806	4	9	TheAberdeenJournal	4	1806	4	5	CaledonianMercury	1
284	449	454	1806	4	10	CaledonianMercury	1	1806	3	27	CaledonianMercury	1
213	304	316	1806	4	10	CaledonianMercury	1	1806	3	27	Trewman'sExeterFlyingPost	2
796	1112	1135	1806	4	10	CaledonianMercury	1	1806	4	3	CaledonianMercury	1
819	1133	1135	1806	4	10	CaledonianMercury	1	1806	4	5	CaledonianMercury	1
262	370	377	1806	4	10	CaledonianMercury	1	1806	4	7	CaledonianMercury	1
511	806	792	1806	4	10	CaledonianMercury	2	1806	4	7	TheMorningChronicle	3
612	945	899	1806	4	10	CaledonianMercury	2	1806	4	8	TheMorningChronicle	2
203	276	286	1806	4	10	CaledonianMercury	3	1806	3	15	CaledonianMercury	4
236	316	306	1806	4	10	CaledonianMercury	3	1806	3	22	CaledonianMercury	4
248	341	334	1806	4	10	CaledonianMercury	3	1806	3	29	CaledonianMercury	4
238	353	367	1806	4	10	CaledonianMercury	4	1806	1	13	CaledonianMercury	4
319	456	459	1806	4	10	CaledonianMercury	4	1806	1	25	CaledonianMercury	4
300	436	456	1806	4	10	CaledonianMercury	4	1806	1	30	CaledonianMercury	4
369	535	533	1806	4	10	CaledonianMercury	4	1806	2	6	CaledonianMercury	4
256	351	360	1806	4	10	CaledonianMercury	4	1806	2	8	CaledonianMercury	4
321	459	491	1806	4	10	CaledonianMercury	4	1806	2	13	CaledonianMercury	4
229	337	329	1806	4	10	CaledonianMercury	4	1806	2	15	CaledonianMercury	4
337	467	469	1806	4	10	CaledonianMercury	4	1806	2	20	CaledonianMercury	1
316	479	465	1806	4	10	CaledonianMercury	4	1806	2	20	CaledonianMercury	4
328	515	504	1806	4	10	CaledonianMercury	4	1806	2	22	CaledonianMercury	4
294	445	442	1806	4	10	CaledonianMercury	4	1806	2	24	CaledonianMercury	4
409	634	621	1806	4	10	CaledonianMercury	4	1806	2	27	CaledonianMercury	4
204	310	314	1806	4	10	CaledonianMercury	4	1806	3	3	CaledonianMercury	4
412	614	633	1806	4	10	CaledonianMercury	4	1806	3	6	CaledonianMercury	4
562	813	807	1806	4	10	CaledonianMercury	4	1806	3	8	CaledonianMercury	4
738	1088	1101	1806	4	10	CaledonianMercury	4	1806	3	10	CaledonianMercury	4
626	912	924	1806	4	10	CaledonianMercury	4	1806	3	13	CaledonianMercury	4
506	748	773	1806	4	10	CaledonianMercury	4	1806	3	17	CaledonianMercury	4
517	735	730	1806	4	10	CaledonianMercury	4	1806	3	20	CaledonianMercury	4
615	881	848	1806	4	10	CaledonianMercury	4	1806	3	22	CaledonianMercury	4
466	814	790	1806	4	10	CaledonianMercury	4	1806	3	24	CaledonianMercury	4
774	1209	1201	1806	4	10	CaledonianMercury	4	1806	3	27	CaledonianMercury	4
632	857	844	1806	4	10	CaledonianMercury	4	1806	3	29	CaledonianMercury	4
961	1353	1370	1806	4	10	CaledonianMercury	4	1806	3	31	CaledonianMercury	4
441	638	637	1806	4	10	CaledonianMercury	4	1806	4	3	CaledonianMercury	1
1313	1780	1810	1806	4	10	CaledonianMercury	4	1806	4	3	CaledonianMercury	4
255	327	331	1806	4	10	CaledonianMercury	4	1806	4	5	CaledonianMercury	1
679	920	938	1806	4	10	CaledonianMercury	4	1806	4	5	CaledonianMercury	4
672	870	878	1806	4	10	CaledonianMercury	4	1806	4	7	CaledonianMercury	1
287	417	427	1806	4	10	TheDerbyMercury	1	1806	1	9	TheDerbyMercury	4
247	347	345	1806	4	10	TheDerbyMercury	1	1806	2	6	TheDerbyMercury	4
224	361	358	1806	4	10	TheDerbyMercury	1	1806	2	20	Trewman'sExeterFlyingPost	3
211	314	310	1806	4	10	TheDerbyMercury	1	1806	3	6	Trewman'sExeterFlyingPost	3
402	606	606	1806	4	10	TheDerbyMercury	1	1806	3	27	TheDerbyMercury	1
363	568	580	1806	4	10	TheDerbyMercury	1	1806	4	3	TheDerbyMercury	1
215	347	345	1806	4	10	TheDerbyMercury	1	1806	4	3	Trewman'sExeterFlyingPost	3
228	327	344	1806	4	10	TheDerbyMercury	1	1806	4	7	CaledonianMercury	4
334	474	486	1806	4	10	TheDerbyMercury	4	1806	1	9	TheDerbyMercury	4
310	439	442	1806	4	10	TheDerbyMercury	4	1806	2	6	TheDerbyMercury	4
203	347	322	1806	4	10	TheDerbyMercury	4	1806	3	8	Jackson'sOxfordJournal	1
350	582	553	1806	4	10	TheDerbyMercury	4	1806	3	20	TheDerbyMercury	4
212	328	325	1806	4	10	TheMorningChronicle	2	1806	4	8	TheMorningChronicle	2
251	433	435	1806	4	10	TheMorningChronicle	4	1806	3	28	TheMorningChronicle	4
227	383	403	1806	4	10	Trewman'sExeterFlyingPost	1	1806	2	13	TheDerbyMercury	1
218	333	328	1806	4	10	Trewman'sExeterFlyingPost	2	1806	1	9	Trewman'sExeterFlyingPost	2
236	341	330	1806	4	10	Trewman'sExeterFlyingPost	2	1806	1	16	Trewman'sExeterFlyingPost	3
337	521	513	1806	4	10	Trewman'sExeterFlyingPost	2	1806	1	30	Trewman'sExeterFlyingPost	3
395	649	656	1806	4	10	Trewman'sExeterFlyingPost	2	1806	2	13	Trewman'sExeterFlyingPost	3
395	600	593	1806	4	10	Trewman'sExeterFlyingPost	2	1806	2	27	Trewman'sExeterFlyingPost	3
319	534	530	1806	4	10	Trewman'sExeterFlyingPost	2	1806	3	13	Trewman'sExeterFlyingPost	3
224	392	384	1806	4	10	Trewman'sExeterFlyingPost	2	1806	3	15	TheIpswichJournal	4
314	491	490	1806	4	10	Trewman'sExeterFlyingPost	2	1806	3	20	Trewman'sExeterFlyingPost	3
404	627	618	1806	4	10	Trewman'sExeterFlyingPost	2	1806	3	27	Trewman'sExeterFlyingPost	3
